region_name,year,y_test,y_pred
Kirovohradska,2015,36.8,39.16736537752143
Luhanska,2015,26.7,35.525926777865074
Lvivska,2015,46.4,46.35447328746628
Mykolaivska,2015,34.2,37.44271877344263
Odeska,2015,32.1,34.083821522864746
Poltavska,2015,43.7,45.09408115690724
Rivnenska,2015,43.7,49.23542048448732
Sumska,2015,44.2,48.984082665681484
Ternopilska,2015,48.8,51.69820584429936
Vinnytska,2015,48.0,42.08608935358928
Volynska,2015,45.0,46.06349193316982
Zakarpatska,2015,34.6,32.77545954716031
Zaporizka,2015,31.4,37.77532728132257
Zhytomyrska,2015,43.9,40.96976905541193
Cherkaska,2016,52.6,51.23610072542475
Chernihivska,2016,42.2,44.50763774767825
Chernivetska,2016,39.0,46.600658256695155
Dnipropetrovska,2016,34.6,37.28331205881156
Donetska,2016,37.6,35.530153126230346
Kharkivska,2016,44.5,45.41666607621089
Khmelnytska,2016,55.7,48.6889924729641
Kirovohradska,2016,41.1,43.595979291177784
Luhanska,2016,35.8,41.43422576936709
Lvivska,2016,46.6,47.38359474554994
Mykolaivska,2016,36.1,35.86927904603254
Odeska,2016,38.5,34.15948305532544
Poltavska,2016,45.1,43.839844747013686
Rivnenska,2016,44.3,46.024531527766335
Sumska,2016,42.3,48.38830676460584
Ternopilska,2016,49.2,45.99804597168937
Vinnytska,2016,57.1,53.27740377088127
Volynska,2016,42.1,46.333261283510765
Zakarpatska,2016,34.5,33.97974550597852
Zaporizka,2016,31.6,35.216764008687676
Zhytomyrska,2016,44.9,52.50712018992533
Cherkaska,2017,37.4,44.090440347850645
Chernihivska,2017,46.9,43.955771662695085
Chernivetska,2017,50.8,44.424230175064295
Dnipropetrovska,2017,35.9,32.692919480421665
Donetska,2017,40.1,33.28061305639162
Kharkivska,2017,46.7,44.86386171955046
Khmelnytska,2017,58.9,49.09732616744631
Kirovohradska,2017,33.9,43.14914288813681
Luhanska,2017,38.8,32.02522215190793
Lvivska,2017,48.9,46.29546749130048
Mykolaivska,2017,34.8,35.233795174735526
Odeska,2017,38.8,35.80519220494598
Poltavska,2017,40.1,44.58066993421325
Rivnenska,2017,45.9,46.522583707144555
Sumska,2017,51.3,45.325630555422215
Ternopilska,2017,55.2,46.976167169722665
Vinnytska,2017,50.8,49.94348647272587
Volynska,2017,45.1,44.80765230033005
Zakarpatska,2017,32.9,38.000309290081645
Zaporizka,2017,33.3,33.65248464440025
Zhytomyrska,2017,42.5,42.737308039495865
Cherkaska,2018,48.3,43.3560286470543
Chernihivska,2018,41.3,44.6541403036669
Chernivetska,2018,43.7,47.92127959702074
Dnipropetrovska,2018,30.0,27.040374665950836
Donetska,2018,27.1,25.71330033689985
Kharkivska,2018,33.7,35.082870626626054
Khmelnytska,2018,54.4,42.87349167018664
Kirovohradska,2018,36.2,28.448898549977674
Luhanska,2018,29.3,28.23584077858724
Lvivska,2018,45.5,44.44193894099351
Mykolaivska,2018,31.2,27.492780949924725
Odeska,2018,37.3,33.5380223054457
Poltavska,2018,42.9,42.23376358569562
Rivnenska,2018,45.0,42.29336741381315
Sumska,2018,50.0,47.37957077101425
Ternopilska,2018,51.2,46.2066089162176
Vinnytska,2018,51.5,44.12674927783747
Volynska,2018,42.8,42.75746083849734
Zakarpatska,2018,30.7,33.367762624936184
Zaporizka,2018,25.8,25.444306524222775
Zhytomyrska,2018,41.6,42.29044370804053
Cherkaska,2019,54.4,45.91561702941019
Chernihivska,2019,46.3,45.58019430164954
Chernivetska,2019,41.9,53.402432802745416
Dnipropetrovska,2019,37.0,38.294941112272525
Donetska,2019,37.2,34.20277701663336
Kharkivska,2019,42.1,41.160391423607045
Khmelnytska,2019,57.4,53.384986448513025
Kirovohradska,2019,43.8,41.557578890509774
Luhanska,2019,36.2,34.051751722464196
Lvivska,2019,47.8,45.45778400611895
Mykolaivska,2019,36.3,32.88556392215589
Odeska,2019,30.5,31.904752862450774
Poltavska,2019,48.0,43.89011632942793
Rivnenska,2019,44.1,51.32735524194675
Sumska,2019,48.3,47.5398338204597
Ternopilska,2019,51.1,49.58922956666678
Vinnytska,2019,55.2,51.33217720089348
Volynska,2019,43.9,45.55446976571176
Zakarpatska,2019,34.0,36.495844255582
Zaporizka,2019,35.9,32.88730522007592
Zhytomyrska,2019,48.2,48.45451891229896
Cherkaska,2020,43.5,47.128626907938354
Chernihivska,2020,47.6,47.46890888602797
Chernivetska,2020,36.9,43.75351355179444
Dnipropetrovska,2020,38.6,35.073588338290165
Donetska,2020,39.3,35.3536585503983
Kharkivska,2020,50.5,44.107643773461206
Khmelnytska,2020,45.9,52.13796553370285
Kirovohradska,2020,36.0,39.93634466013317
Luhanska,2020,37.8,32.61708918492915
Lvivska,2020,44.9,46.41572563964801
Mykolaivska,2020,27.0,33.97306347932399
Odeska,2020,17.8,33.49958512542388
Poltavska,2020,44.8,48.01010898555489
Rivnenska,2020,43.8,45.55653830237091
Sumska,2020,52.3,47.546485403140466
Ternopilska,2020,47.0,47.0239927255779
Vinnytska,2020,42.7,51.65978248965749
Volynska,2020,44.1,44.613772562057875
Zakarpatska,2020,34.0,38.27724684025855
Zaporizka,2020,31.0,34.21360507924644
Zhytomyrska,2020,41.1,46.42372987662724
