region_name,year,y_test,y_pred
Lvivska,2016,46.6,46.23149999999999
Mykolaivska,2016,36.1,35.175500000000014
Odeska,2016,38.5,35.30700000000003
Poltavska,2016,45.1,46.84049999999996
Rivnenska,2016,44.3,46.995500000000014
Sumska,2016,42.3,47.17849999999999
Ternopilska,2016,49.2,46.76049999999999
Vinnytska,2016,57.1,49.55449999999998
Volynska,2016,42.1,43.95700000000001
Zakarpatska,2016,34.5,35.157500000000034
Zaporizka,2016,31.6,34.90300000000004
Zhytomyrska,2016,44.9,44.6835
Cherkaska,2017,37.4,42.87
Chernihivska,2017,46.9,42.03400000000001
Chernivetska,2017,50.8,47.99700000000003
Dnipropetrovska,2017,35.9,30.08150000000002
Donetska,2017,40.1,35.41800000000004
Kharkivska,2017,46.7,33.79850000000002
Khmelnytska,2017,58.9,47.101000000000006
Kirovohradska,2017,33.9,29.248500000000025
Luhanska,2017,38.8,34.71150000000003
Lvivska,2017,48.9,44.743
Mykolaivska,2017,34.8,32.880500000000005
Odeska,2017,38.8,37.52600000000006
Poltavska,2017,40.1,30.795500000000015
Rivnenska,2017,45.9,46.21149999999998
Sumska,2017,51.3,44.02049999999999
Ternopilska,2017,55.2,47.21050000000001
Vinnytska,2017,50.8,45.05449999999996
Volynska,2017,45.1,43.54000000000003
Zakarpatska,2017,32.9,41.32100000000002
Zaporizka,2017,33.3,31.804500000000008
Zhytomyrska,2017,42.5,41.63300000000001
Cherkaska,2018,48.3,39.135499999999986
Chernihivska,2018,41.3,44.23400000000002
Chernivetska,2018,43.7,39.45249999999999
Dnipropetrovska,2018,30.0,26.569999999999986
Donetska,2018,27.1,25.977999999999984
Kharkivska,2018,33.7,30.331999999999994
Khmelnytska,2018,54.4,39.17999999999999
Kirovohradska,2018,36.2,28.838999999999995
Luhanska,2018,29.3,29.776499999999977
Lvivska,2018,45.5,37.92699999999999
Mykolaivska,2018,31.2,30.584500000000013
Odeska,2018,37.3,31.557000000000027
Poltavska,2018,42.9,44.185500000000026
Rivnenska,2018,45.0,36.93899999999999
Sumska,2018,50.0,45.261000000000024
Ternopilska,2018,51.2,38.039500000000004
Vinnytska,2018,51.5,39.00449999999999
Volynska,2018,42.8,34.62450000000006
Zakarpatska,2018,30.7,32.20750000000001
Zaporizka,2018,25.8,27.965
Zhytomyrska,2018,41.6,36.8165
Cherkaska,2019,54.4,51.117
Chernihivska,2019,46.3,47.87249999999997
Chernivetska,2019,41.9,45.45049999999999
Dnipropetrovska,2019,37.0,35.16200000000006
Donetska,2019,37.2,34.53050000000005
Kharkivska,2019,42.1,38.43850000000005
Khmelnytska,2019,57.4,48.36199999999996
Kirovohradska,2019,43.8,46.01750000000001
Luhanska,2019,36.2,34.90900000000004
Lvivska,2019,47.8,44.143499999999946
Mykolaivska,2019,36.3,33.61350000000005
Odeska,2019,30.5,31.895500000000062
Poltavska,2019,48.0,48.441500000000005
Rivnenska,2019,44.1,46.633499999999955
Sumska,2019,48.3,46.98649999999998
Ternopilska,2019,51.1,48.64199999999998
Vinnytska,2019,55.2,49.951
Volynska,2019,43.9,43.806
Zakarpatska,2019,34.0,40.799
Zaporizka,2019,35.9,31.84300000000004
Zhytomyrska,2019,48.2,47.521
Cherkaska,2020,43.5,46.294500000000006
Chernihivska,2020,47.6,45.746499999999976
Chernivetska,2020,36.9,44.43599999999999
Dnipropetrovska,2020,38.6,35.965500000000056
Donetska,2020,39.3,35.895500000000055
Kharkivska,2020,50.5,38.887500000000024
Khmelnytska,2020,45.9,47.607999999999954
Kirovohradska,2020,36.0,35.21600000000002
Luhanska,2020,37.8,34.568000000000026
Lvivska,2020,44.9,46.92999999999999
Mykolaivska,2020,27.0,31.660000000000036
Odeska,2020,17.8,29.94100000000004
Poltavska,2020,44.8,41.45650000000001
Rivnenska,2020,43.8,45.135
Sumska,2020,52.3,46.23099999999999
Ternopilska,2020,47.0,49.9385
Vinnytska,2020,42.7,47.75949999999998
Volynska,2020,44.1,45.243999999999986
Zakarpatska,2020,34.0,41.727999999999994
Zaporizka,2020,31.0,34.43600000000006
Zhytomyrska,2020,41.1,42.64800000000001
